LBRDK,Liberty Broadband Corporation,102.77,$18.69B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrdk
AIRI,Air Industries Group,1.45,$18.6M,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/airi
BXP,"Boston Properties, Inc.",121.67,$18.77B,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bxp
SGBX,"SG Blocks, Inc.",4.5,$18.93M,2017,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/sgbx
BAP,Credicorp Ltd.,200.72,$18.94B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bap
HMNY,Helios and Matheson Analytics Inc,2.68,$18.95M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/hmny
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,13.02,$180.24M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jta
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",4.24,$180.32M,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spwh
CLSD,"Clearside Biomedical, Inc.",7.13,$180.39M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/clsd
HIVE,"Aerohive Networks, Inc.",3.35,$180.48M,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/hive
JRI,Nuveen Real Asset Income and Growth Fund,18.51,$180.52M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jri
PTGX,"Protagonist Therapeutics, Inc.",10.72,$180.7M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptgx
PMBC,Pacific Mercantile Bancorp,7.8,$180.91M,2000,Finance,Major Banks,http://www.nasdaq.com/symbol/pmbc
HDNG,Hardinge Inc.,13.97,$180.9M,1995,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/hdng
LLEX,"Lilis Energy, Inc.",3.59,$181.01M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/llex
LLEX,"Lilis Energy, Inc.",3.59,$181.01M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/llex
MDLY,Medley Management Inc.,6.25,$181.08M,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdly
DS,Drive Shack Inc.,2.71,$181.39M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ds
FUND,"Sprott Focus Trust, Inc.",7.42,$181.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fund
LBY,"Libbey, Inc.",8.24,$181.4M,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lby
DEX,Delaware Enhanced Global Dividend,11.46,$181.54M,2007,n/a,n/a,http://www.nasdaq.com/symbol/dex
FT,Franklin Universal Trust,7.24,$181.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ft
TCI,"Transcontinental Realty Investors, Inc.",20.88,$182.03M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tci
NYMX,Nymox Pharmaceutical Corporation,3.61,$182.12M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/nymx
TESO,Tesco Corporation,3.9,$182.21M,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
HBMD,"Howard Bancorp, Inc.",18.6,$182.21M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hbmd
KNDI,"Kandi Technologies Group, Inc.",3.8,$182.48M,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/kndi
BICK,First Trust BICK Index Fund,27.86,$182.48M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
PLW,PowerShares 1-30 Laddered Treasury Portfolio,32.88,$182.48M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/plw
CSTR,"CapStar Financial Holdings, Inc.",16.28,$183.01M,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/cstr
DWAS,PowerShares DWA SmallCap Momentum Portfolio,43.09,$183.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwas
CLPR,Clipper Realty Inc.,10.29,$183.29M,2017,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/clpr
FBIZ,"First Business Financial Services, Inc.",21.04,$183.36M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz
ZYME,Zymeworks Inc.,7.235,$183.3M,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zyme
SQBG,"Sequential Brands Group, Inc.",2.91,$183.64M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sqbg
HIE,Miller/Howard High Income Equity Fund,13.69,$183.74M,2014,n/a,n/a,http://www.nasdaq.com/symbol/hie
ACNB,ACNB Corporation,26.2,$183.8M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/acnb
IFMK,iFresh Inc.,12.99,$184.11M,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/ifmk
SIFI,"SI Financial Group, Inc.",15.1,$184.35M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sifi
MSL,MidSouth Bancorp,11.2,$184.62M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msl
SBCP,"Sunshine Bancorp, Inc.",23.02,$184.66M,2014,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sbcp
GWRS,"Global Water Resources, Inc.",9.44,$185.08M,2016,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/gwrs
FNWB,First Northwest Bancorp,15.57,$185.32M,2015,Finance,Banks,http://www.nasdaq.com/symbol/fnwb
HD,"Home Depot, Inc. (The)",155.26,$185.62B,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/hd
CIX,CompX International Inc.,14.95,$185.77M,1998,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cix
CBH,AllianzGI Convertible & Income 2024 Target Term Fund,10.18,$185.86M,2017,n/a,n/a,http://www.nasdaq.com/symbol/cbh
PGP,Pimco Global Stocksplus & Income Fund,17.38,$185.86M,2005,n/a,n/a,http://www.nasdaq.com/symbol/pgp
C,Citigroup Inc.,68.43,$186.44B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/c
NBN,Northeast Bancorp,21.15,$186.58M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbn
GDL,The GDL Fund,10.23,$186.68M,2007,n/a,n/a,http://www.nasdaq.com/symbol/gdl
HNRG,Hallador Energy Company,6.33,$186.73M,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/hnrg
INF,Brookfield Global Listed Infrastructure Income Fund,13.55,$186.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inf
UNTY,"Unity Bancorp, Inc.",17.75,$186.99M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unty
SXE,"Southcross Energy Partners, L.P.",2.4,$187.58M,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxe
MIII,M III Acquisition Corp.,9.78,$187.87M,2016,Finance,Business Services,http://www.nasdaq.com/symbol/miii
CWCO,Consolidated Water Co. Ltd.,12.65,$188.36M,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/cwco
UNH,UnitedHealth Group Incorporated,194.83,$188.37B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/unh
AVID,"Avid Technology, Inc.",4.58,$188.37M,1993,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/avid
GMRE,Global Medical REIT Inc.,8.93,$188.47M,2016,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/gmre
ACP,Avenue Income Credit Strategies Fund,14.42,$188.53M,2011,n/a,n/a,http://www.nasdaq.com/symbol/acp
LXU,Lsb Industries Inc.,6.64,$188.61M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lxu
LAQ,"Latin America Equity Fund, Inc. (The)",25.3614,$188.9M,1991,n/a,n/a,http://www.nasdaq.com/symbol/laq
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,36.46,$189.08B,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsm
ERA,"Era Group, Inc.",8.89,$189.09M,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/era
TTP,"Tortoise Pipeline & Energy Fund, Inc.",18.88,$189.11M,2011,n/a,n/a,http://www.nasdaq.com/symbol/ttp
CASC,"Cascadian Therapeutics, Inc.",3.85,$189.56M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/casc
UEC,Uranium Energy Corp.,1.37,$189.99M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/uec
WB,Weibo Corporation,87.23,$19.02B,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wb
CTHR,Charles & Colvard Ltd,0.881,$19.06M,1997,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/cthr
ETE,"Energy Transfer Equity, L.P.",17.67,$19.07B,2006,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ete
PFG,Principal Financial Group Inc,65.99,$19.07B,2001,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/pfg
CCIH,ChinaCache International Holdings Ltd.,0.7635,$19.09M,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/ccih
FTEK,"Fuel Tech, Inc.",0.8051,$19.12M,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/ftek
AMS,American Shared Hospital Services,3.35,$19.12M,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ams
NTN,"NTN Buzztime, Inc.",7.6,$19.12M,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ntn
TRPX,Therapix Biosciences Ltd.,5.53,$19.13M,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trpx
A,"Agilent Technologies, Inc.",59.68,$19.18B,1999,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/a
EC,Ecopetrol S.A.,9.29,$19.1B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ec
SWKS,"Skyworks Solutions, Inc.",104.74,$19.24B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks
NEM,Newmont Mining Corporation,36.1,$19.25B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem
ONTX,"Onconova Therapeutics, Inc.",2.03,$19.26M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ontx
EYEG,"Eyegate Pharmaceuticals, Inc.",1.12,$19.27M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/eyeg
ACST,"Acasti Pharma, Inc.",1.31,$19.27M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/acst
RBCN,"Rubicon Technology, Inc.",7.11,$19.27M,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/rbcn
QYLD,Horizons NASDAQ-100 Covered Call ETF,24,$19.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qyld
NPN,Nuveen Pennsylvania Municipal Value Fund,15.8,$19.3M,2009,n/a,n/a,http://www.nasdaq.com/symbol/npn
ENSV,ENSERVCO Corporation,0.38,$19.41M,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ensv
GGP,GGP Inc.,22.04,$19.44B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ggp
MCHP,Microchip Technology Incorporated,83.6,$19.46B,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/mchp
DTE,DTE Energy Company,108.53,$19.47B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dte
ABX,Barrick Gold Corporation,16.73,$19.51B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/abx
Q,"Quintiles IMS Holdings, Inc.",90.1,$19.51B,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/q
ES,Eversource Energy,61.73,$19.56B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/es
IHT,InnSuites Hospitality Trust,2,$19.56M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iht
SLNO,"Soleno Therapeutics, Inc.",0.413,$19.65M,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/slno
STRM,"Streamline Health Solutions, Inc.",1,$19.67M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
KEY,KeyCorp,18.12,$19.71B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/key
PAYX,"Paychex, Inc.",54.91,$19.73B,1983,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/payx
DYSL,Dynasil Corporation of America,1.16,$19.73M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dysl
BIOA,BioAmber Inc.,0.5328,$19.75M,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bioa
CYAN,Cyanotech Corporation,3.495,$19.87M,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/cyan
ADK,Adcare Health Systems Inc,1,$19.88M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/adk
ESDI,"Eastside Distilling, Inc.",6.2,$19.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esdi
SSL,Sasol Ltd.,30.46,$19.93B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssl
BVSN,"BroadVision, Inc.",4.022,$19.97M,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bvsn
ABIO,"ARCA biopharma, Inc.",1.7,$19.98M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/abio
TROW,"T. Rowe Price Group, Inc.",83.18,$19.99B,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
HLT,Hilton Worldwide Holdings Inc.,61.37,$19.9B,2016,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/hlt
ASCMA,"Ascent Capital Group, Inc.",15.39,$190.12M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ascma
CRF,"Cornerstone Strategic Return Fund, Inc. (The)",14.57,$190.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crf
CHMG,Chemung Financial Corp,40.22,$190.56M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/chmg
VTWG,Vanguard Russell 2000 Growth ETF,121.1,$190.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwg
ZIV,VelocityShares Daily Inverse VIX Medium-Term ETN,72.73,$190.77M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ziv
DMF,"Dreyfus Municipal Income, Inc.",9.2,$190.87M,1988,n/a,n/a,http://www.nasdaq.com/symbol/dmf
ALRN,"Aileron Therapeutics, Inc.",12.98,$190.94M,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alrn
GHM,Graham Corporation,19.56,$191.08M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ghm
CMCSA,Comcast Corporation,40.63,$191.5B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cmcsa
CEMP,"Cempra, Inc.",3.65,$191.64M,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cemp
FGM,First Trust Germany AlphaDEX Fund,45.64,$191.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fgm
BOMN,Boston Omaha Corporation,13.34,$191.6M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/bomn
ESXB,Community Bankers Trust Corporation.,8.7,$191.72M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/esxb
EMES,Emerge Energy Services LP,6.36,$191.76M,2013,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/emes
KWEB,KraneShares CSI China Internet ETF,56.4,$191.76M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kweb
TSQ,"Townsquare Media, Inc.",10.39,$191.89M,2014,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tsq
IRDMB,Iridium Communications Inc,383.596,$191.8M,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/irdmb
CUBN,"Commerce Union Bancshares, Inc.",24.51,$192.15M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubn
PIO,PowerShares Global Water Portfolio,24.03,$192.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pio
NRIM,Northrim BanCorp Inc,27.85,$192.46M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nrim
CRR,"Carbo Ceramics, Inc.",7.09,$192.47M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/crr
MIXT,MiX Telematics Limited,8.62,$192.57M,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mixt
VGI,Virtus Global Multi-Sector Income Fund,17.11,$192.58M,2012,n/a,n/a,http://www.nasdaq.com/symbol/vgi
RGCO,RGC Resources Inc.,26.65,$192.75M,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/rgco
SMBK,"SmartFinancial, Inc.",23.54,$193.48M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smbk
UNB,"Union Bankshares, Inc.",43.4,$193.65M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unb
SRT,"StarTek, Inc.",12.19,$193.81M,1997,Technology,Professional Services,http://www.nasdaq.com/symbol/srt
FSZ,First Trust Switzerland AlphaDEX Fund,50.4062,$194.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsz
KO,Coca-Cola Company (The),45.59,$194.46B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/ko
KURA,"Kura Oncology, Inc.",9.1,$194.51M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kura
NXR,Nuveen Select Tax Free Income Portfolio III,14.91,$194.51M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxr
TNTR,"Tintri, Inc.",6.1,$194.66M,2017,Technology,EDP Services,http://www.nasdaq.com/symbol/tntr
MDGL,"Madrigal Pharmaceuticals, Inc.",15.61,$195.06M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdgl
LCNB,LCNB Corporation,19.5,$195.27M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lcnb
LQDT,"Liquidity Services, Inc.",6.2,$195.32M,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lqdt
ALBO,"Albireo Pharma, Inc.",22.15,$195.42M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/albo
NDP,"Tortoise Energy Independence Fund, Inc.",13.43,$195.52M,2012,n/a,n/a,http://www.nasdaq.com/symbol/ndp
EVBN,"Evans Bancorp, Inc.",40.95,$195.53M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/evbn
LITB,"LightInTheBox Holding Co., Ltd.",2.85,$196.26M,2013,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/litb
PIE,PowerShares DWA Emerging Markets Momentum Portfolio,18.46,$196.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pie
VZ,Verizon Communications Inc.,48.22,$196.71B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vz
FSAM,Fifth Street Asset Management Inc.,3.95,$196.96M,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/fsam
GPAC,Global Partner Acquisition Corp.,10.1,$196M,2015,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/gpac
FSTR,L.B. Foster Company,19.05,$197.02M,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/fstr
MPA,Blackrock MuniYield Pennsylvania Quality Fund,14.76,$197.08M,1992,n/a,n/a,http://www.nasdaq.com/symbol/mpa
IVAC,"Intevac, Inc.",9.05,$197.13M,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ivac
NVS,Novartis AG,84.18,$197.23B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvs
TSBK,"Timberland Bancorp, Inc.",26.82,$197.37M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/tsbk
PWOD,"Penns Woods Bancorp, Inc.",42.11,$197.41M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pwod
MSB,Mesabi Trust,15.05,$197.46M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/msb
NAP,Navios Maritime Midstream Partners LP,9.43,$197.53M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nap
AAC,"AAC Holdings, Inc.",8.21,$197.54M,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/aac
KIN,"Kindred Biosciences, Inc.",7.1,$197.65M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kin
VHC,VirnetX Holding Corp,3.4,$197.69M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/vhc
HALL,"Hallmark Financial Services, Inc.",10.89,$197.94M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hall
NATR,"Nature&#39;s Sunshine Products, Inc.",10.5,$198.07M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/natr
KVHI,"KVH Industries, Inc.",11.6,$198.22M,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/kvhi
INBK,First Internet Bancorp,30.45,$198.34M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbk
ZEUS,"Olympic Steel, Inc.",18.1,$198.52M,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/zeus
CVGI,"Commercial Vehicle Group, Inc.",6.65,$198.66M,2004,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/cvgi
KMM,Scudder Multi-Market Income Trust,8.88,$198.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmm
BNY,BlackRock New York Investment Quality Municipal Trust Inc. (Th,15.35,$198.93M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bny
ENX,Eaton Vance New York Municipal Bond Fund,12.7,$198.9M,2002,n/a,n/a,http://www.nasdaq.com/symbol/enx
DCIX,Diana Containerships Inc.,0.348,$19886.81,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dcix
OSG,"Overseas Shipholding Group, Inc.",2.68,$199.13M,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/osg
GORO,Gold Resource Corporation,3.51,$199.51M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/goro
SMM,Salient Midstream & MLP Fund,11.26,$199.55M,2012,n/a,n/a,http://www.nasdaq.com/symbol/smm
PFE,"Pfizer, Inc.",33.45,$199.62B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pfe
AFH,"Atlas Financial Holdings, Inc.",16.6,$199.71M,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afh
RUBI,"The Rubicon Project, Inc.",4.01,$199.79M,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rubi
SHLD,Sears Holdings Corporation,9.35,$1B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shld
REV,"Revlon, Inc.",19.1,$1B,1996,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rev
VECO,Veeco Instruments Inc.,20.75,$1B,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/veco
CSII,"Cardiovascular Systems, Inc.",30.59,$1B,1981,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/csii
